agency,service_name,route_name,train_number,direction,station_id,station_name,station_sequence,arrival_time,departure_time,service_start_date,service_end_date,service_dates,service_days,timetable_effective_date,timetable_last_updated_date,timetable_revision_date,source_original_filename,source_pdf,source_page,raw_notes
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6504,From Grand Central,NCN,New Canaan,7,07:10,07:10,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,To Grand Central,NCN,New Canaan,1,06:28,06:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,STM,Stamford,1,06:28,06:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,To Grand Central,TMH,Talmadge Hill,2,06:33,06:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,TMH,Talmadge Hill,2,06:33,06:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,SPD,Springdale,3,06:37,06:37,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,GLB,Glenbrook,4,06:40,06:40,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,STM,Stamford,5,06:45,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,STM,Stamford,6,,06:49,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6505,Metro-North,GCT,Grand Central,7,07:53,07:53,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~1,From Grand Central,GCT,Grand Central,1,07:02,07:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,GCT,Grand Central,1,07:02,07:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,STM,Stamford,2,07:55,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,STM,Stamford,3,,08:01,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,GLB,Glenbrook,4,08:05,08:05,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,SPD,Springdale,5,08:08,08:08,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,TMH,Talmadge Hill,6,08:12,08:12,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6506~2,From Grand Central,NCN,New Canaan,7,08:18,08:18,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,To Grand Central,NCN,New Canaan,1,07:28,07:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,STM,Stamford,1,07:28,07:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,To Grand Central,TMH,Talmadge Hill,2,07:33,07:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,TMH,Talmadge Hill,2,07:33,07:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,SPD,Springdale,3,07:37,07:37,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,GLB,Glenbrook,4,07:40,07:40,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,STM,Stamford,5,07:45,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,STM,Stamford,6,,07:52,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6509,Metro-North,GCT,Grand Central,7,08:47,08:47,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~1,From Grand Central,GCT,Grand Central,1,08:02,08:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,GCT,Grand Central,1,08:02,08:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,STM,Stamford,2,08:55,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,STM,Stamford,3,,09:01,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,GLB,Glenbrook,4,09:05,09:05,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,SPD,Springdale,5,09:08,09:08,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,TMH,Talmadge Hill,6,09:12,09:12,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6510~2,From Grand Central,NCN,New Canaan,7,09:18,09:18,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,To Grand Central,NCN,New Canaan,1,08:28,08:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,STM,Stamford,1,08:28,08:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,To Grand Central,TMH,Talmadge Hill,2,08:33,08:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,TMH,Talmadge Hill,2,08:33,08:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,SPD,Springdale,3,08:37,08:37,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,GLB,Glenbrook,4,08:40,08:40,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,STM,Stamford,5,08:45,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,STM,Stamford,6,,08:51,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6513,Metro-North,GCT,Grand Central,7,09:48,09:48,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~1,From Grand Central,GCT,Grand Central,1,09:02,09:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,GCT,Grand Central,1,09:02,09:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,STM,Stamford,2,09:54,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,STM,Stamford,3,,10:01,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,GLB,Glenbrook,4,10:05,10:05,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,SPD,Springdale,5,10:08,10:08,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,TMH,Talmadge Hill,6,10:12,10:12,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6514~2,From Grand Central,NCN,New Canaan,7,10:18,10:18,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,To Grand Central,NCN,New Canaan,1,09:28,09:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,STM,Stamford,1,09:28,09:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,To Grand Central,TMH,Talmadge Hill,2,09:33,09:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,TMH,Talmadge Hill,2,09:33,09:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,SPD,Springdale,3,09:37,09:37,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,GLB,Glenbrook,4,09:40,09:40,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,STM,Stamford,5,09:45,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North; C
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,STM,Stamford,6,,09:51,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6517,Metro-North,GCT,Grand Central,7,10:46,10:46,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~1,From Grand Central,GCT,Grand Central,1,10:02,10:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,GCT,Grand Central,1,10:02,10:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,STM,Stamford,2,10:54,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,STM,Stamford,3,,11:01,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,GLB,Glenbrook,4,11:05,11:05,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,SPD,Springdale,5,11:08,11:08,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,TMH,Talmadge Hill,6,11:12,11:12,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6518~2,From Grand Central,NCN,New Canaan,7,11:18,11:18,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,To Grand Central,NCN,New Canaan,1,10:28,10:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,STM,Stamford,1,10:28,10:28,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,To Grand Central,TMH,Talmadge Hill,2,10:33,10:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,To Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,TMH,Talmadge Hill,2,10:33,10:33,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,SPD,Springdale,3,10:37,10:37,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,GLB,Glenbrook,4,10:40,10:40,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,STM,Stamford,5,10:45,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,STM,Stamford,6,,10:51,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6521,Metro-North,GCT,Grand Central,7,11:46,11:46,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,Metro-North
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~1,From Grand Central,GCT,Grand Central,1,11:02,11:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,GCT,Grand Central,1,11:02,11:02,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,STM,Stamford,2,11:54,,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,STM,Stamford,3,,00:01,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,GLB,Glenbrook,4,00:05,00:05,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,SPD,Springdale,5,00:08,00:08,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,TMH,Talmadge Hill,6,00:12,00:12,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
Metro-North,New Canaan Branch,New Haven Line - New Canaan Branch,6522~2,From Grand Central,NCN,New Canaan,7,00:18,00:18,2026-03-29,,,weekend,2026-03-29,2026-03-16,,03-29-26_NHL-NC-Sched_v2.pdf,metro_north_new_canaan_branch_effective_2026-03-29_updated_2026-03-16.pdf,3,From Grand Central
