from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
62,62,,,246127124612733+2284741+1,246127124612733+2283698+1,1,
62,62,,,246129824613643+2284741+1,246131224613643+2283698+1,1,
62,62,,,246129824613644+2284741+1,246131224613644+2283698+1,1,
62,62,,,246127424612815+2284742+1,246127424612815+2283699+1,1,
62,62,,,246130924613095+2284742+1,246130924613095+2283699+1,1,
62,62,,,246127724612771+2284123+1,246127724612771+2283698+1,1,
62,62,,,246128424612872+2284123+1,246128424612872+2283698+1,1,
62,62,,,246128424612874+2284123+1,246128424612874+2283698+1,1,
62,62,,,246129824613011+2284123+1,246129824613011+2283698+1,1,
62,62,,,246129824613012+2284123+1,246129824613012+2283698+1,1,
62,62,,,246131224613643+2284123+1,246131224613643+2283698+1,1,
62,62,,,246130924613095+2284124+1,246130924613095+2283699+1,1,
62,62,,,246129224612942+2284125+1,246129224612942+2283700+1,1,
62,62,,,246129224612944+2284125+1,246129224612944+2283700+1,1,
62,62,,,246127124612732+2284741+1,246127124612732+2283698+1,1,
62,62,,,246127724612871+2284741+1,246127724612771+2283698+1,1,
62,62,,,246129224612942+2284741+1,246129224612942+2283700+1,1,
62,62,,,246129824613642+2284741+1,246131224613642+2283698+1,1,
62,62,,,246128824613025+2284743+1,246128824613025+2283701+1,1,
62,62,,,246131624613655+2284743+1,246131624613655+2283701+1,1,
62,62,,,246129824613014+2284123+1,246129824613014+2283698+1,1,
62,62,,,246127824612803+2284125+1,246127824612803+2283700+1,1,
62,62,,,246128824613025+2284126+1,246128824613025+2283701+1,1,
62,62,,,246127724612874+2284741+1,246128424612874+2283698+1,1,
62,62,,,246129824613643+2284741+1,246129824613013+2283698+1,1,
62,62,,,246129824613641+2284741+1,246130524613051+2283698+1,1,
62,62,,,246129824613642+2284741+1,246130624613082+2283700+1,1,
62,62,,,246129224612943+2284125+1,246129224612943+2283700+1,1,
62,62,,,246131624613655+2284126+1,246131624613655+2283701+1,1,
62,62,,,246127724612874+2284741+1,246127824612804+2283700+1,1,
62,62,,,246129224612944+2284741+1,246129224612944+2283700+1,1,
62,62,,,246130624613083+2284125+1,246130624613083+2283700+1,1,
62,62,,,246127724612873+2284741+1,246127824612803+2283700+1,1,
62,62,,,246129824613643+2284741+1,246130624613083+2283700+1,1,
62,62,,,246128424612871+2284123+1,246128424612871+2283698+1,1,
62,62,,,246129824613013+2284123+1,246129824613013+2283698+1,1,
62,62,,,246131224613642+2284123+1,246131224613642+2283698+1,1,
62,62,,,246127424612815+2284124+1,246127424612815+2283699+1,1,
62,62,,,246127824612804+2284125+1,246127824612804+2283700+1,1,
62,62,,,246127724612873+2284741+1,246128424612873+2283698+1,1,
62,62,,,246129224612943+2284741+1,246129224612943+2283700+1,1,
62,62,,,246129824613644+2284741+1,246129824613014+2283698+1,1,
62,62,,,246129824613641+2284741+1,246131224613641+2283698+1,1,
62,62,,,246128424612873+2284123+1,246128424612873+2283698+1,1,
62,62,,,246130524613051+2284123+1,246130524613051+2283698+1,1,
62,62,,,246131224613641+2284123+1,246131224613641+2283698+1,1,
62,62,,,246127724612871+2284741+1,246128424612871+2283698+1,1,
62,62,,,246129824613641+2284741+1,246129824613011+2283698+1,1,
62,62,,,246129824613642+2284741+1,246129824613012+2283698+1,1,
62,62,,,246129824613644+2284741+1,246130624613084+2283700+1,1,
68,68,,,246129024612917+2287462+0,246129024612917+2287765+0,1,
68,68,,,246127524613666+2287467+0,246127524613666+2287777+0,1,
68,68,,,246129724613607+2287469+0,246128324613607+2287779+0,1,
68,68,,,246129024612917+2287457+0,246129024612907+2287755+0,1,
68,68,,,246128324612837+2287469+0,246128324613607+2287779+0,1,
68,68,,,246127524613666+2287455+0,246127524613666+2287753+0,1,
68,68,,,246129724613607+2287462+0,246129724613607+2287764+0,1,
68,68,,,246127624612767+2287476+0,246127624612837+2287791+0,1,
68,68,,,246129724613607+2287477+0,246129724613607+2287791+0,1,
68,68,,,246129724613607+2287457+0,246129724613607+2287754+0,1,
68,68,,,246127524613666+2287461+0,246127524613666+2287763+0,1,
68,68,,,246127624612767+2287456+0,246127624612837+2287754+0,1,
68,68,,,246128324612837+2287457+0,246127624612837+2287754+0,1,
68,68,,,246129024612917+2287469+0,246128324613607+2287779+0,1,
68,68,,,246128324612837+2287477+0,246127624612837+2287791+0,1,
68,68,,,246129024612911+2287462+0,246129024612911+2287765+0,1,
68,68,,,246129024612911+2287477+0,246129024612911+2287792+0,1,
68,68,,,246127624612837+2287462+0,246127624612837+2287764+0,1,
68,68,,,246127624612767+2287468+0,246127624612767+2287778+0,1,
68,68,,,246127524613666+2287475+0,246127524613666+2287790+0,1,
68,68,,,246129024612917+2287477+0,246129024612917+2287792+0,1,
112,112,,,246127124612733+2282229+0,246127124612733+2282017+0,1,
112,112,,,246127724612771+2282229+0,246127724612771+2282017+0,1,
112,112,,,246129224612943+2282231+0,246129224612943+2282019+0,1,
112,112,,,246129224612944+2282231+0,246129224612944+2282019+0,1,
112,112,,,246129824613012+2282236+0,246129824613012+2282021+0,1,
112,112,,,246127124612732+2282229+0,246127124612732+2282017+0,1,
112,112,,,246129824613014+2282229+0,246129824613014+2282017+0,1,
112,112,,,246129524612955+2282230+0,246129524612955+2282018+0,1,
112,112,,,246130624613083+2282231+0,246130624613083+2282019+0,1,
112,112,,,246128424612874+2282236+0,246128424612874+2282021+0,1,
112,112,,,246130524613051+2282236+0,246130524613051+2282021+0,1,
112,112,,,246131224613642+2282236+0,246131224613642+2282021+0,1,
112,112,,,246127424612815+2282237+0,246127424612815+2282022+0,1,
112,112,,,246130924613095+2282237+0,246130924613095+2282022+0,1,
112,112,,,246127824612804+2282238+0,246127824612804+2282023+0,1,
112,112,,,246129224612943+2282238+0,246129224612943+2282023+0,1,
112,112,,,246128424612871+2282229+0,246128424612871+2282017+0,1,
112,112,,,246129824613011+2282229+0,246129824613011+2282017+0,1,
112,112,,,246129824613013+2282229+0,246129824613013+2282017+0,1,
112,112,,,246130924613095+2282230+0,246130924613095+2282018+0,1,
112,112,,,246127824612803+2282231+0,246127824612803+2282019+0,1,
112,112,,,246127124612732+2282236+0,246127124612732+2282021+0,1,
112,112,,,246127124612733+2282236+0,246127124612733+2282021+0,1,
112,112,,,246128424612872+2282236+0,246128424612872+2282021+0,1,
112,112,,,246127824612803+2282238+0,246127824612803+2282023+0,1,
112,112,,,246130624613083+2282238+0,246130624613083+2282023+0,1,
112,112,,,246128824612885+2282239+0,246128824612885+2282024+0,1,
112,112,,,246130524613051+2282229+0,246130524613051+2282017+0,1,
112,112,,,246127824612802+2282231+0,246127824612802+2282019+0,1,
112,112,,,246127824612804+2282231+0,246127824612804+2282019+0,1,
112,112,,,246129224612942+2282231+0,246129224612942+2282019+0,1,
112,112,,,246131624613655+2282232+0,246131624613655+2282020+0,1,
112,112,,,246131224613643+2282236+0,246131224613643+2282021+0,1,
112,112,,,246131224613644+2282236+0,246131224613644+2282021+0,1,
112,112,,,246129224612944+2282238+0,246129224612944+2282023+0,1,
112,112,,,246130624613082+2282238+0,246130624613082+2282023+0,1,
112,112,,,246130224613025+2282239+0,246130224613025+2282024+0,1,
112,112,,,246131624613655+2282239+0,246131624613655+2282024+0,1,
112,112,,,246127124612734+2282229+0,246127124612734+2282017+0,1,
112,112,,,246131224613642+2282229+0,246131224613642+2282017+0,1,
112,112,,,246131224613643+2282229+0,246131224613643+2282017+0,1,
112,112,,,246130224613025+2282232+0,246130224613025+2282020+0,1,
112,112,,,246128424612871+2282236+0,246128424612871+2282021+0,1,
112,112,,,246129824613012+2282229+0,246129824613012+2282017+0,1,
112,112,,,246131224613641+2282229+0,246131224613641+2282017+0,1,
112,112,,,246128824612885+2282232+0,246128824612885+2282020+0,1,
112,112,,,246127724612771+2282236+0,246127724612771+2282021+0,1,
112,112,,,246128424612873+2282236+0,246128424612873+2282021+0,1,
112,112,,,246131224613641+2282236+0,246131224613641+2282021+0,1,
112,112,,,246128424612872+2282229+0,246128424612872+2282017+0,1,
112,112,,,246128424612873+2282229+0,246128424612873+2282017+0,1,
112,112,,,246127424612815+2282230+0,246127424612815+2282018+0,1,
112,112,,,246127124612734+2282236+0,246127124612734+2282021+0,1,
112,112,,,246129524612955+2282237+0,246129524612955+2282022+0,1,
112,112,,,246130624613084+2282238+0,246130624613084+2282023+0,1,
112,112,,,246128424612874+2282229+0,246128424612874+2282017+0,1,
112,112,,,246131224613644+2282229+0,246131224613644+2282017+0,1,
112,112,,,246130624613082+2282231+0,246130624613082+2282019+0,1,
112,112,,,246130624613084+2282231+0,246130624613084+2282019+0,1,
112,112,,,246129824613011+2282236+0,246129824613011+2282021+0,1,
112,112,,,246129824613013+2282236+0,246129824613013+2282021+0,1,
112,112,,,246129824613014+2282236+0,246129824613014+2282021+0,1,
112,112,,,246127824612802+2282238+0,246127824612802+2282023+0,1,
112,112,,,246129224612942+2282238+0,246129224612942+2282023+0,1,
124,124,,,246129824613014+2282573+0,246129824613654+2282110+1,1,
124,124,,,246131224613644+2282573+0,246129824613654+2282110+1,1,
124,124,,,246127424612815+2282574+0,246127724612885+2282110+1,1,
124,124,,,246127824612804+2282575+0,246127724612884+2282110+1,1,
124,124,,,246129224612942+2282575+0,246129224612952+2282110+1,1,
124,124,,,246130624613083+2282575+0,246129824613653+2282110+1,1,
124,124,,,246129524612955+2282577+0,246129224612955+2282110+1,1,
124,124,,,246129824613013+2282600+1,246129824613653+2282136+1,1,
124,124,,,246130524613051+2282600+1,246129824613651+2282136+1,1,
124,124,,,246128824612885+2282603+1,246127724612885+2282136+1,1,
124,124,,,246131624613655+2282603+1,246129824613655+2282136+1,1,
124,124,,,246128424612871+2282617+1,246128424612871+2282171+1,1,
124,124,,,246129824613013+2282617+1,246129824613013+2282171+1,1,
124,124,,,246131224613643+2282617+1,246131224613643+2282171+1,1,
124,124,,,246127824612802+2282619+1,246127824612802+2282173+1,1,
124,124,,,246129224612942+2282619+1,246129224612942+2282173+1,1,
124,124,,,246130624613083+2282619+1,246130624613083+2282173+1,1,
124,124,,,246128424612872+2282669+1,246128424612872+2282214+1,1,
124,124,,,246129824613011+2282669+1,246129824613011+2282214+1,1,
124,124,,,246130524613051+2282669+1,246130524613051+2282214+1,1,
124,124,,,246131224613644+2282669+1,246131224613644+2282214+1,1,
124,124,,,246127624612767+2285187+0,246127624612767+2284802+0,1,
124,124,,,246128324612837+2285189+0,246128324612837+2284804+0,1,
124,124,,,246127624612767+2285198+0,246127624612767+2284813+0,1,
124,124,,,246131224613643+2282695+1,246131224613643+2282229+0,1,
124,124,,,246128424612871+2282704+0,246128424612871+2282236+0,1,
124,124,,,246129824613012+2282704+0,246129824613012+2282236+0,1,
124,124,,,246129824613013+2282704+0,246129824613013+2282236+0,1,
124,124,,,246131224613643+2282704+0,246131224613643+2282236+0,1,
124,124,,,246129224612942+2282706+0,246129224612942+2282238+0,1,
124,124,,,246128824612885+2282707+0,246128824612885+2282239+0,1,
124,124,,,246127124612734+2282717+0,246127124612734+2282250+0,1,
124,124,,,246131224613641+2282717+0,246131224613641+2282250+0,1,
124,124,,,246127124612734+2282726+0,246127124612734+2282254+0,1,
124,124,,,246129824613013+2282730+0,246129824613013+2282258+0,1,
124,124,,,246129824613014+2282730+0,246129824613014+2282258+0,1,
124,124,,,246129824613643+2282737+0,246129824613013+2282264+0,1,
124,124,,,246129824613642+2282737+0,246130624613082+2282266+0,1,
124,124,,,246129824613642+2282737+0,246131224613642+2282264+0,1,
124,124,,,246131024613666+2285213+0,246127524613666+2284820+0,1,
124,124,,,246127524612756+2285225+0,246127524612756+2284832+0,1,
124,124,,,246128224612896+2285232+0,246128224612896+2284838+0,1,
124,124,,,246129024612917+2285233+0,246129024612917+2284839+0,1,
124,124,,,246128224612896+2285244+0,246128224612896+2284846+0,1,
124,124,,,246127624612767+2285258+0,246127624612767+2284857+0,1,
124,124,,,246128224612896+2285259+0,246128224612896+2284858+0,1,
124,124,,,246131024613666+2285259+0,246131024613666+2284858+0,1,
124,124,,,246131124613607+2285260+0,246129724613607+2284859+0,1,
124,124,,,246127524612756+2285291+0,246127524612756+2284881+0,1,
124,124,,,246127624612767+2285292+0,246127624612767+2284882+0,1,
124,124,,,246128224612896+2285293+0,246128224613666+2284883+0,1,
124,124,,,246129024612911+2285295+0,246129024612911+2284884+0,1,
124,124,,,246129724613036+2285307+0,246127524613666+2284889+0,1,
124,124,,,246129824613655+2282745+0,246130224613025+2282270+0,1,
124,124,,,246129824613651+2282745+0,246130524613051+2282267+0,1,
124,124,,,246127724612883+2282750+0,246127824612803+2282274+0,1,
124,124,,,246129824613641+2282750+0,246129824613011+2282278+0,1,
124,124,,,246129824613643+2282750+0,246131224613643+2282278+0,1,
124,124,,,246129524613655+2282751+0,246129524612955+2282277+0,1,
124,124,,,246127724612884+2282752+0,246127824612804+2282288+0,1,
124,124,,,246127724612885+2282752+0,246127424612815+2282287+0,1,
124,124,,,246127724612883+2282752+0,246128424612873+2282286+0,1,
124,124,,,246129824613652+2282752+0,246129824613012+2282286+0,1,
124,124,,,246129824613655+2282752+0,246130924613095+2282287+0,1,
124,124,,,246129824613651+2282752+0,246131224613641+2282286+0,1,
124,124,,,246128424612871+2282755+0,246128424612871+2282294+0,1,
124,124,,,246128424612874+2282755+0,246128424612874+2282294+0,1,
124,124,,,246131224613641+2282755+0,246131224613641+2282294+0,1,
124,124,,,246129224612944+2282757+0,246129224612944+2282296+0,1,
124,124,,,246130624613084+2282757+0,246130624613084+2282296+0,1,
124,124,,,246128424612873+2282765+0,246128424612873+2282303+0,1,
124,124,,,246130524613051+2282765+0,246130524613051+2282308+0,1,
124,124,,,246130924613095+2282766+0,246130924613095+2282304+0,1,
124,124,,,246127724612871+2282769+0,246127724612771+2282309+0,1,
124,124,,,246127724612873+2282769+0,246127824612803+2282311+0,1,
124,124,,,246129224612942+2282769+0,246129224612942+2282311+0,1,
124,124,,,246129824613641+2282769+0,246129824613011+2282309+0,1,
124,124,,,246129824613644+2282769+0,246131224613644+2282309+0,1,
124,124,,,246131224613641+2282774+0,246131224613641+2282312+0,1,
124,124,,,246127824612802+2282776+0,246127824612802+2282314+0,1,
124,124,,,246127824612803+2282776+0,246127824612803+2282314+0,1,
124,124,,,246130624613082+2282776+0,246130624613082+2282314+0,1,
124,124,,,246130624613083+2282776+0,246130624613083+2282314+0,1,
124,124,,,246127124612733+2282781+0,246127124612733+2282318+0,1,
124,124,,,246127824612804+2282783+0,246127824612804+2282320+0,1,
124,124,,,246127124612732+2282794+0,246127124612732+2282330+0,1,
124,124,,,246128424612873+2282794+0,246128424612873+2282330+0,1,
124,124,,,246131224613641+2282794+0,246129824613641+2282334+0,1,
124,124,,,246127124612732+2282799+0,246127124612732+2282336+0,1,
124,124,,,246127724612771+2282799+0,246127724612771+2282336+0,1,
124,124,,,246128424612871+2282799+0,246128424612871+2282336+0,1,
124,124,,,246129824613014+2282799+0,246129824613014+2282340+0,1,
124,124,,,246127424612815+2282800+0,246127424612815+2282337+0,1,
124,124,,,246127824612803+2282801+0,246127824612803+2282338+0,1,
124,124,,,246127624612767+2285320+0,246127624612767+2284902+0,1,
124,124,,,246131124613607+2285325+0,246129724613607+2284904+0,1,
124,124,,,246127524612756+2285331+0,246127524612756+2284912+0,1,
124,124,,,246131024613666+2285370+0,246131024613666+2284949+0,1,
124,124,,,246131124613607+2285382+0,246129724613607+2284962+0,1,
124,124,,,246128224612896+2285394+0,246127524613666+2284966+0,1,
124,124,,,246129224612943+2282812+0,246129224612943+2282351+0,1,
124,124,,,246129824613642+2282812+0,246129824613012+2282349+0,1,
124,124,,,246130924613095+2282813+0,246129524613655+2282350+0,1,
124,124,,,246127124612734+2282835+0,246127124612734+2282360+0,1,
124,124,,,246128424612872+2282835+0,246128424612872+2282360+0,1,
124,124,,,246127424612815+2282836+0,246127424613655+2282361+0,1,
124,124,,,246127824612802+2282837+0,246127824612802+2282362+0,1,
124,124,,,246127824612804+2282837+0,246127824612804+2282362+0,1,
124,124,,,246129224612943+2282837+0,246129224612943+2282362+0,1,
124,124,,,246131224613642+2282840+0,246131224613642+2282360+0,1,
124,124,,,246130224613025+2282841+0,246127424613655+2282361+0,1,
124,124,,,246127124612734+2282842+0,246127124612734+2282363+0,1,
124,124,,,246129824613011+2282842+0,246129824613011+2282363+0,1,
124,124,,,246129824613013+2282842+0,246129824613013+2282363+0,1,
124,124,,,246127824612804+2282844+0,246127824612804+2282365+0,1,
124,124,,,246128424612872+2282855+0,246128424612872+2282374+0,1,
124,124,,,246130624613084+2282857+0,246130624613084+2282376+0,1,
124,124,,,246129824613012+2282858+0,246129824613012+2282378+0,1,
124,124,,,246130524613051+2282858+0,246130524613051+2282378+0,1,
124,124,,,246127124612732+2282872+0,246127124612732+2282398+0,1,
124,124,,,246127724612771+2282872+0,246127724612771+2282398+0,1,
124,124,,,246128824612885+2282875+0,246128824612885+2282401+0,1,
124,124,,,246130924613095+2282877+0,246130924613095+2282399+0,1,
124,124,,,246130524613051+2282878+0,246130524613051+2282398+0,1,
124,124,,,246129724613047+2285459+0,246129724613607+2285021+0,1,
124,124,,,246129724613607+2285481+0,246129724613607+2285040+0,1,
124,124,,,246131124613607+2285491+0,246129724613607+2285046+0,1,
124,124,,,246129024612907+2285492+0,246129024612917+2285046+0,1,
124,124,,,246127524612756+2285522+0,246127524613666+2285067+0,1,
124,124,,,246128324612837+2285556+0,246128324612837+2285086+0,1,
124,124,,,246127724612771+2282890+0,246127724612771+2282416+0,1,
124,124,,,246127824612803+2282892+0,246127824612803+2282418+0,1,
124,124,,,246130224613025+2282893+0,246130224613025+2282419+0,1,
124,124,,,246129224612944+2282894+0,246129224612944+2282418+0,1,
124,124,,,246130624613084+2282894+0,246130624613084+2282418+0,1,
124,124,,,246128424612873+2282908+0,246128424612873+2282440+0,1,
124,124,,,246129824613012+2282908+0,246129824613012+2282445+0,1,
124,124,,,246131224613641+2282908+0,246131224613641+2282445+0,1,
124,124,,,246131224613642+2282908+0,246131224613642+2282445+0,1,
124,124,,,246127824612803+2282914+0,246127824612813+2282447+0,1,
