agency,service_name,route_name,train_number,direction,station_id,station_name,station_sequence,arrival_time,departure_time,service_start_date,service_end_date,service_dates,service_days,timetable_effective_date,timetable_last_updated_date,timetable_revision_date,source_original_filename,source_pdf,source_page,raw_notes
CTrail,Shore Line East,Shore Line East,1633,To New Haven,NLC,New London,1,05:46,05:46,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To Grand Central,NHV,New Haven Union Station,1,06:55,06:55,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,SLE connection to New York
CTrail,Shore Line East,Shore Line East,1633,To New Haven,OSB,Old Saybrook,2,06:06,06:06,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To Grand Central,WHA,West Haven,2,07:00,07:00,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,SLE connection to New York
CTrail,Shore Line East,Shore Line East,1633,To New Haven,WBK,Westbrook,3,06:11,06:11,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To Grand Central,MIL,Milford,3,07:08,07:08,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,SLE connection to New York
CTrail,Shore Line East,Shore Line East,1633,To New Haven,CLIN,Clinton,4,06:16,06:16,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To Grand Central,SFD,Stratford,4,07:15,07:15,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,SLE connection to New York
CTrail,Shore Line East,Shore Line East,1633,To New Haven,MAD,Madison,5,06:21,06:21,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,To New Haven
CTrail,Shore Line East,Shore Line East,1633,To Grand Central,BRP,Bridgeport,5,07:22,07:22,2026-03-29,,,weekday,2026-03-29,2026-03-17,,SLE-3_29-MNR-Schedule-Change.pdf,ctrail_shore_line_east_effective_2026-03-29_updated_2026-03-17.pdf,1,SLE connection to New York
